,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
778,778,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-05-30,15600,6
779,779,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-06-20,36640,7
780,780,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-07-11,55860,8
781,781,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-08-01,44870,9
782,782,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-08-22,26880,10
783,783,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-09-12,16170,11
784,784,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-10-03,19050,12
785,785,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-10-24,16320,13
786,786,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-11-14,34770,14
787,787,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-12-05,8850,15
788,788,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-12-26,47940,16
789,789,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2023-01-16,11070,17
790,790,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-01-10,252,0
791,791,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-01-31,2281,1
792,792,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-02-21,1260,2
793,793,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-03-14,1854,3
794,794,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-04-04,3825,4
795,795,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-04-25,942,5
796,796,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-05-16,4445,6
797,797,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-06-06,0,7
798,798,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-06-27,166,8
799,799,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-07-18,96,9
800,800,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-08-08,45,10
801,801,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-08-29,431,11
802,802,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-09-19,459,12
803,803,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-10-10,3783,13
804,804,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,47ee7822a8126637e53831bf85d759d8,EVMI2CD,2022-10-31,801,14
805,805,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-01-10,10251,0
806,806,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-01-31,67297,1
807,807,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-02-21,41590,2
808,808,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-03-14,74515,3
809,809,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-04-04,67238,4
810,810,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-04-25,43490,5
811,811,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-05-16,71200,6
812,812,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-06-06,0,7
813,813,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-06-27,0,8
814,814,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-07-18,47541,9
815,815,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-08-08,58119,10
816,816,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-08-29,0,11
817,817,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-09-19,35820,12
818,818,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-10-10,32030,13
819,819,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-10-31,2500,14
820,820,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-11-21,0,15
821,821,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2022-12-12,68730,16
822,822,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,636ba2ee9d0d89317427eae778d2c509,EVMI2CD,2023-01-02,24235,17
823,823,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-01-10,600,0
824,824,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-01-31,391740,1
825,825,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-02-21,183178,2
826,826,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-03-14,360258,3
827,827,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-04-04,740820,4
828,828,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-04-25,334271,5
829,829,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-05-16,152783,6
830,830,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-06-06,410960,7
831,831,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-06-27,885905,8
832,832,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-07-18,395248,9
833,833,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-08-08,671098,10
834,834,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-08-29,232357,11
835,835,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-09-19,519066,12
836,836,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-10-10,532302,13
837,837,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-10-31,467951,14
838,838,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-11-21,405542,15
839,839,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2022-12-12,580337,16
840,840,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,6a19818fa844a09f48f69cc051a75d1e,EVMI2CD,2023-01-02,1011644,17
841,841,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-01-10,310,0
842,842,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-01-31,917,1
843,843,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-02-21,957,2
844,844,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-03-14,2385,3
845,845,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-04-04,783,4
846,846,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-04-25,2683,5
847,847,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-05-16,8515,6
848,848,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-06-06,0,7
849,849,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-06-27,0,8
850,850,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-07-18,0,9
851,851,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-08-08,777,10
852,852,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-08-29,333,11
853,853,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-09-19,251,12
854,854,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-10-10,678,13
855,855,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7be641368ce0948e5a2e872353a6927a,EVMI2CD,2022-10-31,10,14
856,856,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-01-17,280,0
857,857,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-02-07,900,1
858,858,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-02-28,650,2
859,859,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-03-21,1000,3
860,860,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-04-11,1064,4
861,861,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-05-02,600,5
862,862,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-05-23,1530,6
863,863,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-06-13,418,7
864,864,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-07-04,855,8
865,865,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-07-25,642,9
866,866,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-08-15,1881,10
867,867,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-09-05,692,11
868,868,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-09-26,1910,12
869,869,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-10-17,670,13
870,870,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-11-07,1984,14
871,871,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-11-28,720,15
872,872,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2022-12-19,1405,16
873,873,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,7e8e97526ed6d4c5f373fd9fa37d90da,EVMI2CD,2023-01-09,1115,17
874,874,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-01-10,24345,0
875,875,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-01-31,67614,1
876,876,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-02-21,48360,2
877,877,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-03-14,60300,3
878,878,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-04-04,107075,4
879,879,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-04-25,12780,5
880,880,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-05-16,6002,6
881,881,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-06-06,9419,7
882,882,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-06-27,78,8
883,883,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-07-18,14369,9
884,884,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-08-08,61927,10
885,885,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-08-29,10517,11
886,886,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-09-19,0,12
887,887,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-10-10,22035,13
888,888,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-10-31,96000,14
889,889,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-11-21,0,15
890,890,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022-12-12,9850,16
891,891,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2023-01-02,7857,17
892,892,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-01-10,383,0
893,893,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-01-31,1027,1
894,894,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-02-21,17545,2
895,895,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-03-14,93085,3
896,896,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-04-04,89897,4
897,897,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-04-25,32856,5
898,898,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-05-16,296798,6
899,899,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-06-06,0,7
900,900,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-06-27,0,8
901,901,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-07-18,59610,9
902,902,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-08-08,0,10
903,903,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-08-29,200006,11
904,904,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-09-19,0,12
905,905,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-10-10,198615,13
906,906,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-10-31,0,14
907,907,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-11-21,0,15
908,908,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022-12-12,97750,16
909,909,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-01-10,42241,0
910,910,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-01-31,144578,1
911,911,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-02-21,118230,2
912,912,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-03-14,261835,3
913,913,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-04-04,229945,4
914,914,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-04-25,52750,5
915,915,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-05-16,2700,6
916,916,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-06-06,0,7
917,917,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-06-27,214900,8
918,918,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-07-18,0,9
919,919,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-08-08,16300,10
920,920,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-08-29,15320,11
921,921,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-09-19,0,12
922,922,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-10-10,0,13
923,923,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-10-31,0,14
924,924,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-11-21,5740,15
925,925,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022-12-12,7282,16
926,926,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-01-10,4960,0
927,927,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-01-31,2148,1
928,928,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-02-21,33959,2
929,929,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-03-14,61491,3
930,930,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-04-04,51537,4
931,931,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-04-25,20440,5
932,932,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-05-16,34860,6
933,933,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-06-06,11684,7
934,934,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-06-27,56200,8
935,935,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-07-18,30395,9
936,936,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-08-08,13382,10
937,937,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-08-29,19015,11
938,938,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-09-19,25296,12
939,939,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-10-10,55240,13
940,940,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-10-31,31012,14
941,941,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-11-21,23383,15
942,942,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022-12-12,0,16
943,943,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2023-01-02,4862,17
944,944,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-06-06,61,0
945,945,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-06-27,933,1
946,946,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-07-18,0,2
947,947,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-08-08,3755,3
948,948,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-08-29,7080,4
949,949,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-09-19,176473,5
950,950,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-10-10,214768,6
951,951,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-10-31,59097,7
952,952,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-11-21,168325,8
953,953,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022-12-12,162860,9
954,954,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2023-01-02,92784,10
955,955,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-06-27,28,0
956,956,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-07-18,25,1
957,957,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-08-08,1163,2
958,958,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-08-29,0,3
959,959,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-09-19,117520,4
960,960,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-10-10,139974,5
961,961,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-10-31,161145,6
962,962,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-11-21,111589,7
963,963,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022-12-12,45712,8
